Kernel trace events
Device, Binary, Kernel, Compute Unit, Function, Data Type, Index, Start Time (ms), End Time (ms), Value
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,outstanding,0,0.104096,0.104119,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,outstanding,0,0.104119,0.112744,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,outstanding,0,0.112744,0.112768,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,outstanding,0,0.112768,0.121393,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,outstanding,0,0.121393,0.121393,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.000000,0.086822,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.086822,0.095447,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.095447,0.095471,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.095471,0.104096,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.104096,0.104119,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.104119,0.112744,2
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.112744,0.112768,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.112768,0.121393,3
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0,row,0,0.121393,0.121393,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.000000,0.089473,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.089473,0.091637,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.091637,0.098121,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.098121,0.100285,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.100285,0.106770,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.106770,0.108933,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.108933,0.115418,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.115418,0.117582,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,outstanding,0,0.117582,0.117582,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.000000,0.089473,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.089473,0.091637,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.091637,0.098121,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.098121,0.100285,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.100285,0.106770,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.106770,0.108933,2
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.108933,0.115418,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.115418,0.117582,3
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0,row,0,0.117582,0.117582,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.000000,0.089476,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.089476,0.091637,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.091637,0.098125,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.098125,0.100285,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.100285,0.106773,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.106773,0.108933,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.108933,0.115421,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.115421,0.117582,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,outstanding,0,0.117582,0.117582,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.000000,0.089476,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.089476,0.091637,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.091637,0.098125,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.098125,0.100285,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.100285,0.106773,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.106773,0.108933,2
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.108933,0.115421,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.115421,0.117582,3
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212,row,0,0.117582,0.117582,65535
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.000000,0.089476,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.089476,0.091637,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.091637,0.098125,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.098125,0.100285,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.100285,0.106773,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.106773,0.108933,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.108933,0.115421,0
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.115421,0.117582,1
xilinx_u200_xdma_201830_2-0,conv.hw_emu,Conv_sysarr,Conv_sysarr_1,grp_dataflow_parent_loop_proc17_fu_716/dataflow_parent_loop_proc_U0/dataflow_in_loop_LOOP_S_MOST_OUTER_U0/LOOP_K_OUTER_proc_U0/grp_LOOP_K_OUTER_proc_wrapper_fu_212/dataflow_parent_loop_proc20_U0,outstanding,0,0.117582,0.117582,0
